"tool","case","targetClass","budgetSec","run","seed","generatedTestFiles","testsExecuted","testFailures","testSkipped","lineCoveragePct","branchCoveragePct","instructionCoveragePct","mutationScorePct","mutationsTotal","mutationsKilled","mutationsSurvived","mutationsTimedOut","mutationsNoCoverage","generationElapsedSec","analysisElapsedSec","status","error","sourceDir","preparedDir"
"Randoop","PricingEngine","com.viktor.lab4.PricingEngine","60","1","101","2","738","0","0","81,82","61,9","79,08","61,7","47","29","11","0","7","","13,645","OK","","C:\Users\user\Documents\Polytech\Testing\Lab4_3\generated-tests\Randoop\PricingEngine\60\run1-seed101","C:\Users\user\Documents\Polytech\Testing\Lab4_3\build\\analysis-work\\Randoop\\PricingEngine\\60\\run1-seed101"
"Randoop","PricingEngine","com.viktor.lab4.PricingEngine","60","2","202","2","804","0","0","84,09","64,29","81,63","65,96","47","31","9","0","7","","12,274","OK","","C:\Users\user\Documents\Polytech\Testing\Lab4_3\generated-tests\Randoop\PricingEngine\60\run2-seed202","C:\Users\user\Documents\Polytech\Testing\Lab4_3\build\\analysis-work\\Randoop\\PricingEngine\\60\\run2-seed202"
"Randoop","PricingEngine","com.viktor.lab4.PricingEngine","60","3","303","2","756","0","0","79,55","57,14","78,06","57,45","47","27","8","0","12","","11,844","OK","","C:\Users\user\Documents\Polytech\Testing\Lab4_3\generated-tests\Randoop\PricingEngine\60\run3-seed303","C:\Users\user\Documents\Polytech\Testing\Lab4_3\build\\analysis-work\\Randoop\\PricingEngine\\60\\run3-seed303"
"Randoop","PricingEngine","com.viktor.lab4.PricingEngine","120","1","101","3","0","0","0","","","","","0","0","0","0","0","","16,18","OK","","C:\Users\user\Documents\Polytech\Testing\Lab4_3\generated-tests\Randoop\PricingEngine\120\run1-seed101","C:\Users\user\Documents\Polytech\Testing\Lab4_3\build\\analysis-work\\Randoop\\PricingEngine\\120\\run1-seed101"
"Randoop","PricingEngine","com.viktor.lab4.PricingEngine","120","2","202","3","0","0","0","","","","","0","0","0","0","0","","12,634","OK","","C:\Users\user\Documents\Polytech\Testing\Lab4_3\generated-tests\Randoop\PricingEngine\120\run2-seed202","C:\Users\user\Documents\Polytech\Testing\Lab4_3\build\\analysis-work\\Randoop\\PricingEngine\\120\\run2-seed202"
"Randoop","PricingEngine","com.viktor.lab4.PricingEngine","120","3","303","4","0","0","0","","","","","0","0","0","0","0","","13,22","OK","","C:\Users\user\Documents\Polytech\Testing\Lab4_3\generated-tests\Randoop\PricingEngine\120\run3-seed303","C:\Users\user\Documents\Polytech\Testing\Lab4_3\build\\analysis-work\\Randoop\\PricingEngine\\120\\run3-seed303"
"Randoop","SimpleJsonParser","com.viktor.lab4.SimpleJsonParser","30","1","101","2","8","0","0","33,33","25","31,25","0","4","0","1","0","3","","8,367","OK","","C:\Users\user\Documents\Polytech\Testing\Lab4_3\generated-tests\Randoop\SimpleJsonParser\30\run1-seed101","C:\Users\user\Documents\Polytech\Testing\Lab4_3\build\\analysis-work\\Randoop\\SimpleJsonParser\\30\\run1-seed101"
"Randoop","SimpleJsonParser","com.viktor.lab4.SimpleJsonParser","30","2","202","2","8","0","0","33,33","25","31,25","0","4","0","1","0","3","","8,43","OK","","C:\Users\user\Documents\Polytech\Testing\Lab4_3\generated-tests\Randoop\SimpleJsonParser\30\run2-seed202","C:\Users\user\Documents\Polytech\Testing\Lab4_3\build\\analysis-work\\Randoop\\SimpleJsonParser\\30\\run2-seed202"
"Randoop","SimpleJsonParser","com.viktor.lab4.SimpleJsonParser","30","3","303","2","8","0","0","33,33","25","31,25","0","4","0","1","0","3","","8,59","OK","","C:\Users\user\Documents\Polytech\Testing\Lab4_3\generated-tests\Randoop\SimpleJsonParser\30\run3-seed303","C:\Users\user\Documents\Polytech\Testing\Lab4_3\build\\analysis-work\\Randoop\\SimpleJsonParser\\30\\run3-seed303"
"Randoop","SimpleJsonParser","com.viktor.lab4.SimpleJsonParser","60","1","101","2","8","0","0","33,33","25","31,25","0","4","0","1","0","3","","8,738","OK","","C:\Users\user\Documents\Polytech\Testing\Lab4_3\generated-tests\Randoop\SimpleJsonParser\60\run1-seed101","C:\Users\user\Documents\Polytech\Testing\Lab4_3\build\\analysis-work\\Randoop\\SimpleJsonParser\\60\\run1-seed101"
"Randoop","SimpleJsonParser","com.viktor.lab4.SimpleJsonParser","60","2","202","2","8","0","0","33,33","25","31,25","0","4","0","1","0","3","","8,41","OK","","C:\Users\user\Documents\Polytech\Testing\Lab4_3\generated-tests\Randoop\SimpleJsonParser\60\run2-seed202","C:\Users\user\Documents\Polytech\Testing\Lab4_3\build\\analysis-work\\Randoop\\SimpleJsonParser\\60\\run2-seed202"
"Randoop","SimpleJsonParser","com.viktor.lab4.SimpleJsonParser","60","3","303","2","8","0","0","33,33","25","31,25","0","4","0","1","0","3","","8,505","OK","","C:\Users\user\Documents\Polytech\Testing\Lab4_3\generated-tests\Randoop\SimpleJsonParser\60\run3-seed303","C:\Users\user\Documents\Polytech\Testing\Lab4_3\build\\analysis-work\\Randoop\\SimpleJsonParser\\60\\run3-seed303"
"Randoop","SimpleJsonParser","com.viktor.lab4.SimpleJsonParser","120","1","101","2","8","0","0","33,33","25","31,25","0","4","0","1","0","3","","8,022","OK","","C:\Users\user\Documents\Polytech\Testing\Lab4_3\generated-tests\Randoop\SimpleJsonParser\120\run1-seed101","C:\Users\user\Documents\Polytech\Testing\Lab4_3\build\\analysis-work\\Randoop\\SimpleJsonParser\\120\\run1-seed101"
"Randoop","SimpleJsonParser","com.viktor.lab4.SimpleJsonParser","120","2","202","2","8","0","0","33,33","25","31,25","0","4","0","1","0","3","","8,207","OK","","C:\Users\user\Documents\Polytech\Testing\Lab4_3\generated-tests\Randoop\SimpleJsonParser\120\run2-seed202","C:\Users\user\Documents\Polytech\Testing\Lab4_3\build\\analysis-work\\Randoop\\SimpleJsonParser\\120\\run2-seed202"
"Randoop","SimpleJsonParser","com.viktor.lab4.SimpleJsonParser","120","3","303","2","8","0","0","33,33","25","31,25","0","4","0","1","0","3","","8,283","OK","","C:\Users\user\Documents\Polytech\Testing\Lab4_3\generated-tests\Randoop\SimpleJsonParser\120\run3-seed303","C:\Users\user\Documents\Polytech\Testing\Lab4_3\build\\analysis-work\\Randoop\\SimpleJsonParser\\120\\run3-seed303"
