tool,case,targetClass,budgetSec,run,seed,measurementScope,generatedTestFiles,testsExecuted,testFailures,testSkipped,lineCoveragePct,branchCoveragePct,instructionCoveragePct,mutationScorePct,mutationsTotal,mutationsKilled,mutationsSurvived,mutationsTimedOut,mutationsNoCoverage,generationElapsedSec,analysisElapsedSec,status,error,generationBudgetKind,generationStopReason,generationTargetTests,sourceDir,preparedDir,buildDir,uniqueTestMethods
Randoop,LongestIncreasingSubsequence,com.viktor.lab4.LongestIncreasingSubsequence,120,2,202,class-family,7,5166,0,0,100.0,100.0,100.0,100.0,9,9,0,0,0,,23.644,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\Randoop\LongestIncreasingSubsequence\120\run2-seed202,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\Randoop\LongestIncreasingSubsequence\120\run2-seed202,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\Randoop\LongestIncreasingSubsequence\120\run2-seed202\class-family-v1,2583
Randoop,LongestIncreasingSubsequence,com.viktor.lab4.LongestIncreasingSubsequence,120,3,303,class-family,4,2618,0,0,100.0,100.0,100.0,100.0,9,9,0,0,0,,16.544,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\Randoop\LongestIncreasingSubsequence\120\run3-seed303,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\Randoop\LongestIncreasingSubsequence\120\run3-seed303,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\Randoop\LongestIncreasingSubsequence\120\run3-seed303\class-family-v1,1309
Randoop,LongestIncreasingSubsequence,com.viktor.lab4.LongestIncreasingSubsequence,120,4,404,class-family,7,5528,0,0,100.0,100.0,100.0,100.0,9,9,0,0,0,,23.766,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\Randoop\LongestIncreasingSubsequence\120\run4-seed404,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\Randoop\LongestIncreasingSubsequence\120\run4-seed404,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\Randoop\LongestIncreasingSubsequence\120\run4-seed404\class-family-v1,2764
Randoop,LongestIncreasingSubsequence,com.viktor.lab4.LongestIncreasingSubsequence,120,5,505,class-family,6,4262,0,0,100.0,100.0,100.0,100.0,9,9,0,0,0,,19.554,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\Randoop\LongestIncreasingSubsequence\120\run5-seed505,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\Randoop\LongestIncreasingSubsequence\120\run5-seed505,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\Randoop\LongestIncreasingSubsequence\120\run5-seed505\class-family-v1,2131
Randoop,LongestIncreasingSubsequence,com.viktor.lab4.LongestIncreasingSubsequence,120,6,606,class-family,3,1300,0,0,100.0,100.0,100.0,100.0,9,9,0,0,0,,13.637,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\Randoop\LongestIncreasingSubsequence\120\run6-seed606,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\Randoop\LongestIncreasingSubsequence\120\run6-seed606,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\Randoop\LongestIncreasingSubsequence\120\run6-seed606\class-family-v1,650
Randoop,LongestIncreasingSubsequence,com.viktor.lab4.LongestIncreasingSubsequence,120,7,707,class-family,3,1068,0,0,100.0,100.0,100.0,88.89,9,8,1,0,0,,14.586,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\Randoop\LongestIncreasingSubsequence\120\run7-seed707,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\Randoop\LongestIncreasingSubsequence\120\run7-seed707,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\Randoop\LongestIncreasingSubsequence\120\run7-seed707\class-family-v1,534
Randoop,LongestIncreasingSubsequence,com.viktor.lab4.LongestIncreasingSubsequence,120,8,808,class-family,4,2896,0,0,100.0,100.0,100.0,100.0,9,9,0,0,0,,17.947,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\Randoop\LongestIncreasingSubsequence\120\run8-seed808,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\Randoop\LongestIncreasingSubsequence\120\run8-seed808,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\Randoop\LongestIncreasingSubsequence\120\run8-seed808\class-family-v1,1448
Randoop,LongestIncreasingSubsequence,com.viktor.lab4.LongestIncreasingSubsequence,120,9,909,class-family,5,3352,0,0,100.0,100.0,100.0,100.0,9,9,0,0,0,,17.912,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\Randoop\LongestIncreasingSubsequence\120\run9-seed909,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\Randoop\LongestIncreasingSubsequence\120\run9-seed909,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\Randoop\LongestIncreasingSubsequence\120\run9-seed909\class-family-v1,1676
Randoop,LongestIncreasingSubsequence,com.viktor.lab4.LongestIncreasingSubsequence,120,10,10010,class-family,5,3392,0,0,100.0,100.0,100.0,100.0,9,9,0,0,0,,17.206,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\Randoop\LongestIncreasingSubsequence\120\run10-seed10010,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\Randoop\LongestIncreasingSubsequence\120\run10-seed10010,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\Randoop\LongestIncreasingSubsequence\120\run10-seed10010\class-family-v1,1696
Randoop,LruCache,com.viktor.lab4.LruCache,120,1,101,class-family,3,1984,0,0,100.0,100.0,100.0,100.0,9,9,0,0,0,,13.47,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\Randoop\LruCache\120\run1-seed101,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\Randoop\LruCache\120\run1-seed101,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\Randoop\LruCache\120\run1-seed101\class-family-v1,992
Randoop,LruCache,com.viktor.lab4.LruCache,120,2,202,class-family,4,2570,0,0,100.0,100.0,100.0,100.0,9,9,0,0,0,,13.444,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\Randoop\LruCache\120\run2-seed202,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\Randoop\LruCache\120\run2-seed202,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\Randoop\LruCache\120\run2-seed202\class-family-v1,1285
Randoop,LruCache,com.viktor.lab4.LruCache,120,3,303,class-family,2,666,0,0,76.92,50.0,72.58,33.33,9,3,3,0,3,,10.269,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\Randoop\LruCache\120\run3-seed303,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\Randoop\LruCache\120\run3-seed303,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\Randoop\LruCache\120\run3-seed303\class-family-v1,333
Randoop,LruCache,com.viktor.lab4.LruCache,120,4,404,class-family,6,4518,0,0,100.0,100.0,100.0,100.0,9,9,0,0,0,,19.5,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\Randoop\LruCache\120\run4-seed404,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\Randoop\LruCache\120\run4-seed404,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\Randoop\LruCache\120\run4-seed404\class-family-v1,2259
Randoop,LruCache,com.viktor.lab4.LruCache,120,5,505,class-family,4,2888,0,0,100.0,75.0,96.77,100.0,9,9,0,0,0,,18.801,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\Randoop\LruCache\120\run5-seed505,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\Randoop\LruCache\120\run5-seed505,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\Randoop\LruCache\120\run5-seed505\class-family-v1,1444
Randoop,LruCache,com.viktor.lab4.LruCache,120,6,606,class-family,5,3786,0,0,100.0,100.0,100.0,100.0,9,9,0,0,0,,16.044,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\Randoop\LruCache\120\run6-seed606,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\Randoop\LruCache\120\run6-seed606,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\Randoop\LruCache\120\run6-seed606\class-family-v1,1893
Randoop,LruCache,com.viktor.lab4.LruCache,120,7,707,class-family,5,3618,0,0,100.0,100.0,100.0,100.0,9,9,0,0,0,,15.956,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\Randoop\LruCache\120\run7-seed707,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\Randoop\LruCache\120\run7-seed707,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\Randoop\LruCache\120\run7-seed707\class-family-v1,1809
Randoop,LruCache,com.viktor.lab4.LruCache,120,8,808,class-family,2,698,0,0,76.92,50.0,72.58,33.33,9,3,3,0,3,,10.422,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\Randoop\LruCache\120\run8-seed808,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\Randoop\LruCache\120\run8-seed808,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\Randoop\LruCache\120\run8-seed808\class-family-v1,349
Randoop,LruCache,com.viktor.lab4.LruCache,120,9,909,class-family,3,1128,0,0,76.92,50.0,72.58,33.33,9,3,3,0,3,,12.665,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\Randoop\LruCache\120\run9-seed909,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\Randoop\LruCache\120\run9-seed909,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\Randoop\LruCache\120\run9-seed909\class-family-v1,564
Randoop,LruCache,com.viktor.lab4.LruCache,120,10,10010,class-family,4,2314,0,0,100.0,100.0,100.0,100.0,9,9,0,0,0,,15.338,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\Randoop\LruCache\120\run10-seed10010,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\Randoop\LruCache\120\run10-seed10010,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\Randoop\LruCache\120\run10-seed10010\class-family-v1,1157
Randoop,PricingEngine,com.viktor.lab4.PricingEngine,120,1,101,class-family,3,1850,0,0,83.33,61.9,82.55,65.96,47,31,9,0,7,,17.98,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\Randoop\PricingEngine\120\run1-seed101,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\Randoop\PricingEngine\120\run1-seed101,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\Randoop\PricingEngine\120\run1-seed101\class-family-v1,925
Randoop,PricingEngine,com.viktor.lab4.PricingEngine,120,2,202,class-family,3,1998,0,0,87.5,66.67,86.81,68.09,47,32,8,0,7,,15.469,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\Randoop\PricingEngine\120\run2-seed202,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\Randoop\PricingEngine\120\run2-seed202,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\Randoop\PricingEngine\120\run2-seed202\class-family-v1,999
Randoop,PricingEngine,com.viktor.lab4.PricingEngine,120,3,303,class-family,4,2236,0,0,89.58,69.05,88.94,59.57,47,28,12,0,7,,17.754,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\Randoop\PricingEngine\120\run3-seed303,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\Randoop\PricingEngine\120\run3-seed303,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\Randoop\PricingEngine\120\run3-seed303\class-family-v1,1118
Randoop,PricingEngine,com.viktor.lab4.PricingEngine,120,4,404,class-family,6,4528,0,0,85.42,66.67,85.11,63.83,47,30,8,0,9,,22.904,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\Randoop\PricingEngine\120\run4-seed404,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\Randoop\PricingEngine\120\run4-seed404,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\Randoop\PricingEngine\120\run4-seed404\class-family-v1,2264
Randoop,PricingEngine,com.viktor.lab4.PricingEngine,120,5,505,class-family,6,4316,0,0,87.5,71.43,86.81,68.09,47,32,8,0,7,,21.445,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\Randoop\PricingEngine\120\run5-seed505,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\Randoop\PricingEngine\120\run5-seed505,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\Randoop\PricingEngine\120\run5-seed505\class-family-v1,2158
Randoop,PricingEngine,com.viktor.lab4.PricingEngine,120,6,606,class-family,4,2914,0,0,87.5,71.43,86.81,68.09,47,32,8,0,7,,19.434,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\Randoop\PricingEngine\120\run6-seed606,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\Randoop\PricingEngine\120\run6-seed606,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\Randoop\PricingEngine\120\run6-seed606\class-family-v1,1457
Randoop,PricingEngine,com.viktor.lab4.PricingEngine,120,7,707,class-family,5,3158,0,0,89.58,73.81,88.94,63.83,47,30,10,0,7,,19.1,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\Randoop\PricingEngine\120\run7-seed707,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\Randoop\PricingEngine\120\run7-seed707,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\Randoop\PricingEngine\120\run7-seed707\class-family-v1,1579
Randoop,PricingEngine,com.viktor.lab4.PricingEngine,120,8,808,class-family,6,4032,0,0,87.5,71.43,86.81,68.09,47,32,8,0,7,,26.949,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\Randoop\PricingEngine\120\run8-seed808,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\Randoop\PricingEngine\120\run8-seed808,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\Randoop\PricingEngine\120\run8-seed808\class-family-v1,2016
Randoop,PricingEngine,com.viktor.lab4.PricingEngine,120,9,909,class-family,7,5012,0,0,89.58,69.05,88.94,68.09,47,32,8,0,7,,21.826,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\Randoop\PricingEngine\120\run9-seed909,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\Randoop\PricingEngine\120\run9-seed909,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\Randoop\PricingEngine\120\run9-seed909\class-family-v1,2506
Randoop,PricingEngine,com.viktor.lab4.PricingEngine,120,10,10010,class-family,7,5790,0,0,89.58,73.81,88.94,68.09,47,32,8,0,7,,24.089,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\Randoop\PricingEngine\120\run10-seed10010,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\Randoop\PricingEngine\120\run10-seed10010,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\Randoop\PricingEngine\120\run10-seed10010\class-family-v1,2895
Randoop,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,120,1,101,class-family,2,8,0,0,21.43,20.55,21.93,7.94,63,5,11,0,47,,9.043,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\Randoop\SimpleJsonParser\120\run1-seed101,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\Randoop\SimpleJsonParser\120\run1-seed101,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\Randoop\SimpleJsonParser\120\run1-seed101\class-family-v1,4
Randoop,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,120,2,202,class-family,2,8,0,0,21.43,20.55,21.93,7.94,63,5,11,0,47,,9.043,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\Randoop\SimpleJsonParser\120\run2-seed202,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\Randoop\SimpleJsonParser\120\run2-seed202,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\Randoop\SimpleJsonParser\120\run2-seed202\class-family-v1,4
Randoop,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,120,3,303,class-family,2,8,0,0,21.43,20.55,21.93,7.94,63,5,11,0,47,,8.884,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\Randoop\SimpleJsonParser\120\run3-seed303,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\Randoop\SimpleJsonParser\120\run3-seed303,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\Randoop\SimpleJsonParser\120\run3-seed303\class-family-v1,4
Randoop,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,120,4,404,class-family,2,8,0,0,21.43,20.55,21.93,7.94,63,5,11,0,47,,9.553,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\Randoop\SimpleJsonParser\120\run4-seed404,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\Randoop\SimpleJsonParser\120\run4-seed404,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\Randoop\SimpleJsonParser\120\run4-seed404\class-family-v1,4
Randoop,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,120,5,505,class-family,2,8,0,0,21.43,20.55,21.93,7.94,63,5,11,0,47,,9.545,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\Randoop\SimpleJsonParser\120\run5-seed505,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\Randoop\SimpleJsonParser\120\run5-seed505,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\Randoop\SimpleJsonParser\120\run5-seed505\class-family-v1,4
Randoop,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,120,6,606,class-family,2,8,0,0,21.43,20.55,21.93,7.94,63,5,11,0,47,,9.364,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\Randoop\SimpleJsonParser\120\run6-seed606,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\Randoop\SimpleJsonParser\120\run6-seed606,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\Randoop\SimpleJsonParser\120\run6-seed606\class-family-v1,4
Randoop,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,120,7,707,class-family,2,8,0,0,21.43,20.55,21.93,7.94,63,5,11,0,47,,8.931,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\Randoop\SimpleJsonParser\120\run7-seed707,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\Randoop\SimpleJsonParser\120\run7-seed707,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\Randoop\SimpleJsonParser\120\run7-seed707\class-family-v1,4
Randoop,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,120,8,808,class-family,2,8,0,0,21.43,20.55,21.93,7.94,63,5,11,0,47,,9.59,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\Randoop\SimpleJsonParser\120\run8-seed808,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\Randoop\SimpleJsonParser\120\run8-seed808,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\Randoop\SimpleJsonParser\120\run8-seed808\class-family-v1,4
Randoop,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,120,9,909,class-family,2,8,0,0,21.43,20.55,21.93,7.94,63,5,11,0,47,,9.287,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\Randoop\SimpleJsonParser\120\run9-seed909,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\Randoop\SimpleJsonParser\120\run9-seed909,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\Randoop\SimpleJsonParser\120\run9-seed909\class-family-v1,4
Randoop,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,120,10,10010,class-family,2,8,0,0,21.43,20.55,21.93,7.94,63,5,11,0,47,,9.883,OK,,search_time,,,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\suites\Randoop\SimpleJsonParser\120\run10-seed10010,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\Randoop\SimpleJsonParser\120\run10-seed10010,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\3f35b083a3f6\Randoop\SimpleJsonParser\120\run10-seed10010\class-family-v1,4
QwenLLM,LongestIncreasingSubsequence,com.viktor.lab4.LongestIncreasingSubsequence,1800,1,101,class-family,10,10,0,0,100.0,100.0,100.0,100.0,9,9,0,0,0,671.9982021000033,8.734,OK,,safety_ceiling,accepted_test_quota,10,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\qwen-v4-20260908-020700-5fa27f\QwenLLM\LongestIncreasingSubsequence\1800\run1-seed101,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\QwenLLM\LongestIncreasingSubsequence\1800\run1-seed101,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\37707d96dced\QwenLLM\LongestIncreasingSubsequence\1800\run1-seed101\class-family-v1,10
QwenLLM,LongestIncreasingSubsequence,com.viktor.lab4.LongestIncreasingSubsequence,1800,2,202,class-family,10,10,0,0,100.0,90.0,100.0,88.89,9,8,1,0,0,359.77258980000624,8.516,OK,,safety_ceiling,accepted_test_quota,10,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\qwen-v4-20260908-020700-5fa27f\QwenLLM\LongestIncreasingSubsequence\1800\run2-seed202,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\QwenLLM\LongestIncreasingSubsequence\1800\run2-seed202,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\37707d96dced\QwenLLM\LongestIncreasingSubsequence\1800\run2-seed202\class-family-v1,10
QwenLLM,LongestIncreasingSubsequence,com.viktor.lab4.LongestIncreasingSubsequence,1800,3,303,class-family,10,10,0,0,100.0,100.0,100.0,100.0,9,9,0,0,0,407.17883949997486,8.593,OK,,safety_ceiling,accepted_test_quota,10,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\qwen-v4-20260908-020700-5fa27f\QwenLLM\LongestIncreasingSubsequence\1800\run3-seed303,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\QwenLLM\LongestIncreasingSubsequence\1800\run3-seed303,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\37707d96dced\QwenLLM\LongestIncreasingSubsequence\1800\run3-seed303\class-family-v1,10
QwenLLM,LongestIncreasingSubsequence,com.viktor.lab4.LongestIncreasingSubsequence,1800,4,404,class-family,10,10,0,0,100.0,100.0,100.0,100.0,9,9,0,0,0,205.67691179999383,9.201,OK,,safety_ceiling,accepted_test_quota,10,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\qwen-v4-20260908-020700-5fa27f\QwenLLM\LongestIncreasingSubsequence\1800\run4-seed404,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\QwenLLM\LongestIncreasingSubsequence\1800\run4-seed404,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\37707d96dced\QwenLLM\LongestIncreasingSubsequence\1800\run4-seed404\class-family-v1,10
QwenLLM,LongestIncreasingSubsequence,com.viktor.lab4.LongestIncreasingSubsequence,1800,5,505,class-family,10,10,0,0,100.0,90.0,100.0,88.89,9,8,1,0,0,182.0215213999909,8.989,OK,,safety_ceiling,accepted_test_quota,10,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\qwen-v4-20260908-020700-5fa27f\QwenLLM\LongestIncreasingSubsequence\1800\run5-seed505,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\QwenLLM\LongestIncreasingSubsequence\1800\run5-seed505,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\37707d96dced\QwenLLM\LongestIncreasingSubsequence\1800\run5-seed505\class-family-v1,10
QwenLLM,LongestIncreasingSubsequence,com.viktor.lab4.LongestIncreasingSubsequence,1800,6,606,class-family,10,10,0,0,100.0,90.0,100.0,88.89,9,8,1,0,0,233.3964874999947,8.932,OK,,safety_ceiling,accepted_test_quota,10,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\qwen-v4-20260908-020700-5fa27f\QwenLLM\LongestIncreasingSubsequence\1800\run6-seed606,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\QwenLLM\LongestIncreasingSubsequence\1800\run6-seed606,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\37707d96dced\QwenLLM\LongestIncreasingSubsequence\1800\run6-seed606\class-family-v1,10
QwenLLM,LongestIncreasingSubsequence,com.viktor.lab4.LongestIncreasingSubsequence,1800,7,707,class-family,10,10,0,0,100.0,90.0,100.0,88.89,9,8,1,0,0,152.4991197999916,9.25,OK,,safety_ceiling,accepted_test_quota,10,C:\Users\user\Documents\Polytech\Testing\Lab4up\src\generatedTest\qwen-v4-20260908-020700-5fa27f\QwenLLM\LongestIncreasingSubsequence\1800\run7-seed707,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\work\QwenLLM\LongestIncreasingSubsequence\1800\run7-seed707,C:\Users\user\Documents\Polytech\Testing\Lab4up\build\analysis\37707d96dced\QwenLLM\LongestIncreasingSubsequence\1800\run7-seed707\class-family-v1,10
