tool,case,targetClass,budgetSec,run,seed,generatedTestFiles,testsExecuted,testFailures,testSkipped,lineCoveragePct,branchCoveragePct,instructionCoveragePct,mutationScorePct,mutationsTotal,mutationsKilled,mutationsSurvived,mutationsTimedOut,mutationsNoCoverage,generationElapsedSec,analysisElapsedSec,status,error,sourceDir,preparedDir
EvoSuite,LruCache,com.viktor.lab4.LruCache,120,6,606,2,9,0,0,100.0,100.0,100.0,83.33,6,5,1,0,0,,42.805,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\EvoSuite\LruCache\120\run6-seed606,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/EvoSuite/LruCache/120/run6-seed606
EvoSuite,LruCache,com.viktor.lab4.LruCache,120,7,707,2,7,0,0,100.0,100.0,100.0,83.33,6,5,1,0,0,,45.909,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\EvoSuite\LruCache\120\run7-seed707,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/EvoSuite/LruCache/120/run7-seed707
EvoSuite,LruCache,com.viktor.lab4.LruCache,120,8,808,2,7,0,0,100.0,100.0,100.0,83.33,6,5,1,0,0,,50.771,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\EvoSuite\LruCache\120\run8-seed808,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/EvoSuite/LruCache/120/run8-seed808
EvoSuite,LruCache,com.viktor.lab4.LruCache,120,9,909,2,9,0,0,100.0,100.0,100.0,83.33,6,5,1,0,0,,39.704,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\EvoSuite\LruCache\120\run9-seed909,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/EvoSuite/LruCache/120/run9-seed909
EvoSuite,LruCache,com.viktor.lab4.LruCache,120,10,10010,2,8,0,0,100.0,100.0,100.0,83.33,6,5,1,0,0,146.49,51.224,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\EvoSuite\LruCache\120\run10-seed10010,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/EvoSuite/LruCache/120/run10-seed10010
EvoSuite,PricingEngine,com.viktor.lab4.PricingEngine,30,1,101,2,24,0,0,97.73,97.62,98.98,74.47,47,35,12,0,0,,54.534,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\EvoSuite\PricingEngine\30\run1-seed101,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/EvoSuite/PricingEngine/30/run1-seed101
EvoSuite,PricingEngine,com.viktor.lab4.PricingEngine,30,2,202,2,23,0,0,97.73,97.62,98.98,85.11,47,40,7,0,0,,54.567,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\EvoSuite\PricingEngine\30\run2-seed202,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/EvoSuite/PricingEngine/30/run2-seed202
EvoSuite,PricingEngine,com.viktor.lab4.PricingEngine,30,3,303,2,24,0,0,97.73,97.62,98.98,82.98,47,39,8,0,0,,46.11,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\EvoSuite\PricingEngine\30\run3-seed303,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/EvoSuite/PricingEngine/30/run3-seed303
EvoSuite,PricingEngine,com.viktor.lab4.PricingEngine,30,4,404,2,25,0,0,97.73,97.62,98.98,76.6,47,36,11,0,0,,53.056,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\EvoSuite\PricingEngine\30\run4-seed404,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/EvoSuite/PricingEngine/30/run4-seed404
EvoSuite,PricingEngine,com.viktor.lab4.PricingEngine,30,5,505,2,24,0,0,97.73,97.62,98.98,72.34,47,34,13,0,0,,48.424,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\EvoSuite\PricingEngine\30\run5-seed505,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/EvoSuite/PricingEngine/30/run5-seed505
EvoSuite,PricingEngine,com.viktor.lab4.PricingEngine,30,6,606,2,22,0,0,97.73,97.62,98.98,82.98,47,39,8,0,0,,50.044,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\EvoSuite\PricingEngine\30\run6-seed606,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/EvoSuite/PricingEngine/30/run6-seed606
EvoSuite,PricingEngine,com.viktor.lab4.PricingEngine,30,7,707,2,22,0,0,95.45,95.24,96.43,76.6,47,36,11,0,0,,51.538,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\EvoSuite\PricingEngine\30\run7-seed707,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/EvoSuite/PricingEngine/30/run7-seed707
EvoSuite,PricingEngine,com.viktor.lab4.PricingEngine,30,8,808,2,22,0,0,97.73,97.62,98.98,72.34,47,34,13,0,0,,61.681,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\EvoSuite\PricingEngine\30\run8-seed808,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/EvoSuite/PricingEngine/30/run8-seed808
EvoSuite,PricingEngine,com.viktor.lab4.PricingEngine,30,9,909,2,23,0,0,97.73,97.62,98.98,85.11,47,40,7,0,0,,48.884,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\EvoSuite\PricingEngine\30\run9-seed909,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/EvoSuite/PricingEngine/30/run9-seed909
EvoSuite,PricingEngine,com.viktor.lab4.PricingEngine,30,10,10010,2,23,0,0,97.73,97.62,98.98,80.85,47,38,9,0,0,74.828,54.121,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\EvoSuite\PricingEngine\30\run10-seed10010,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/EvoSuite/PricingEngine/30/run10-seed10010
EvoSuite,PricingEngine,com.viktor.lab4.PricingEngine,60,1,101,2,24,0,0,97.73,97.62,98.98,74.47,47,35,12,0,0,,46.545,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\EvoSuite\PricingEngine\60\run1-seed101,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/EvoSuite/PricingEngine/60/run1-seed101
EvoSuite,PricingEngine,com.viktor.lab4.PricingEngine,60,2,202,2,23,0,0,97.73,97.62,98.98,89.36,47,42,5,0,0,,45.571,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\EvoSuite\PricingEngine\60\run2-seed202,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/EvoSuite/PricingEngine/60/run2-seed202
EvoSuite,PricingEngine,com.viktor.lab4.PricingEngine,60,3,303,2,24,0,0,97.73,97.62,98.98,82.98,47,39,8,0,0,,46.329,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\EvoSuite\PricingEngine\60\run3-seed303,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/EvoSuite/PricingEngine/60/run3-seed303
EvoSuite,PricingEngine,com.viktor.lab4.PricingEngine,60,4,404,2,24,0,0,97.73,97.62,98.98,74.47,47,35,12,0,0,,54.125,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\EvoSuite\PricingEngine\60\run4-seed404,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/EvoSuite/PricingEngine/60/run4-seed404
EvoSuite,PricingEngine,com.viktor.lab4.PricingEngine,60,5,505,2,24,0,0,97.73,97.62,98.98,59.57,47,28,19,0,0,,54.159,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\EvoSuite\PricingEngine\60\run5-seed505,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/EvoSuite/PricingEngine/60/run5-seed505
EvoSuite,PricingEngine,com.viktor.lab4.PricingEngine,60,6,606,2,22,0,0,97.73,97.62,98.98,76.6,47,36,11,0,0,,52.461,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\EvoSuite\PricingEngine\60\run6-seed606,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/EvoSuite/PricingEngine/60/run6-seed606
EvoSuite,PricingEngine,com.viktor.lab4.PricingEngine,60,7,707,2,23,0,0,97.73,97.62,98.98,70.21,47,33,14,0,0,,54.702,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\EvoSuite\PricingEngine\60\run7-seed707,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/EvoSuite/PricingEngine/60/run7-seed707
EvoSuite,PricingEngine,com.viktor.lab4.PricingEngine,60,8,808,2,22,0,0,95.45,95.24,96.43,89.36,47,42,5,0,0,,48.57,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\EvoSuite\PricingEngine\60\run8-seed808,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/EvoSuite/PricingEngine/60/run8-seed808
EvoSuite,PricingEngine,com.viktor.lab4.PricingEngine,60,9,909,2,23,0,0,97.73,97.62,98.98,80.85,47,38,9,0,0,,52.826,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\EvoSuite\PricingEngine\60\run9-seed909,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/EvoSuite/PricingEngine/60/run9-seed909
EvoSuite,PricingEngine,com.viktor.lab4.PricingEngine,60,10,10010,2,23,0,0,97.73,97.62,98.98,82.98,47,39,8,0,0,104.838,59.754,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\EvoSuite\PricingEngine\60\run10-seed10010,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/EvoSuite/PricingEngine/60/run10-seed10010
EvoSuite,PricingEngine,com.viktor.lab4.PricingEngine,120,1,101,2,23,0,0,97.73,97.62,98.98,82.98,47,39,8,0,0,,59.451,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\EvoSuite\PricingEngine\120\run1-seed101,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/EvoSuite/PricingEngine/120/run1-seed101
EvoSuite,PricingEngine,com.viktor.lab4.PricingEngine,120,2,202,2,23,0,0,97.73,97.62,98.98,76.6,47,36,11,0,0,,49.487,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\EvoSuite\PricingEngine\120\run2-seed202,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/EvoSuite/PricingEngine/120/run2-seed202
EvoSuite,PricingEngine,com.viktor.lab4.PricingEngine,120,3,303,2,23,0,0,97.73,97.62,98.98,82.98,47,39,8,0,0,,57.238,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\EvoSuite\PricingEngine\120\run3-seed303,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/EvoSuite/PricingEngine/120/run3-seed303
EvoSuite,PricingEngine,com.viktor.lab4.PricingEngine,120,4,404,2,23,0,0,97.73,97.62,98.98,76.6,47,36,11,0,0,,54.387,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\EvoSuite\PricingEngine\120\run4-seed404,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/EvoSuite/PricingEngine/120/run4-seed404
EvoSuite,PricingEngine,com.viktor.lab4.PricingEngine,120,5,505,2,24,0,0,97.73,97.62,98.98,57.45,47,27,20,0,0,,50.968,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\EvoSuite\PricingEngine\120\run5-seed505,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/EvoSuite/PricingEngine/120/run5-seed505
EvoSuite,PricingEngine,com.viktor.lab4.PricingEngine,120,6,606,2,24,0,0,97.73,97.62,98.98,76.6,47,36,11,0,0,,50.322,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\EvoSuite\PricingEngine\120\run6-seed606,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/EvoSuite/PricingEngine/120/run6-seed606
EvoSuite,PricingEngine,com.viktor.lab4.PricingEngine,120,7,707,2,25,0,0,97.73,97.62,98.98,80.85,47,38,9,0,0,,47.324,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\EvoSuite\PricingEngine\120\run7-seed707,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/EvoSuite/PricingEngine/120/run7-seed707
EvoSuite,PricingEngine,com.viktor.lab4.PricingEngine,120,8,808,2,23,0,0,97.73,97.62,98.98,82.98,47,39,8,0,0,,43.251,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\EvoSuite\PricingEngine\120\run8-seed808,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/EvoSuite/PricingEngine/120/run8-seed808
EvoSuite,PricingEngine,com.viktor.lab4.PricingEngine,120,9,909,2,24,0,0,97.73,97.62,98.98,82.98,47,39,8,0,0,,55.589,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\EvoSuite\PricingEngine\120\run9-seed909,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/EvoSuite/PricingEngine/120/run9-seed909
EvoSuite,PricingEngine,com.viktor.lab4.PricingEngine,120,10,10010,2,25,0,0,97.73,97.62,98.98,85.11,47,40,7,0,0,160.399,45.722,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\EvoSuite\PricingEngine\120\run10-seed10010,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/EvoSuite/PricingEngine/120/run10-seed10010
EvoSuite,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,30,1,101,2,15,0,0,100.0,100.0,100.0,75.0,4,3,1,0,0,,47.2,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\EvoSuite\SimpleJsonParser\30\run1-seed101,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/EvoSuite/SimpleJsonParser/30/run1-seed101
EvoSuite,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,30,2,202,2,16,0,0,100.0,100.0,100.0,75.0,4,3,1,0,0,,44.611,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\EvoSuite\SimpleJsonParser\30\run2-seed202,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/EvoSuite/SimpleJsonParser/30/run2-seed202
EvoSuite,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,30,3,303,2,14,0,0,100.0,100.0,100.0,75.0,4,3,1,0,0,,48.335,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\EvoSuite\SimpleJsonParser\30\run3-seed303,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/EvoSuite/SimpleJsonParser/30/run3-seed303
EvoSuite,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,30,4,404,2,15,0,0,100.0,100.0,100.0,75.0,4,3,1,0,0,,49.833,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\EvoSuite\SimpleJsonParser\30\run4-seed404,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/EvoSuite/SimpleJsonParser/30/run4-seed404
EvoSuite,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,30,5,505,2,14,0,0,100.0,100.0,100.0,75.0,4,3,1,0,0,,61.94,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\EvoSuite\SimpleJsonParser\30\run5-seed505,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/EvoSuite/SimpleJsonParser/30/run5-seed505
EvoSuite,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,30,6,606,2,14,0,0,100.0,100.0,100.0,75.0,4,3,1,0,0,,62.396,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\EvoSuite\SimpleJsonParser\30\run6-seed606,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/EvoSuite/SimpleJsonParser/30/run6-seed606
EvoSuite,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,30,7,707,2,14,0,0,100.0,100.0,100.0,75.0,4,3,1,0,0,,65.635,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\EvoSuite\SimpleJsonParser\30\run7-seed707,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/EvoSuite/SimpleJsonParser/30/run7-seed707
EvoSuite,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,30,8,808,2,13,0,0,100.0,100.0,100.0,75.0,4,3,1,0,0,,45.783,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\EvoSuite\SimpleJsonParser\30\run8-seed808,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/EvoSuite/SimpleJsonParser/30/run8-seed808
EvoSuite,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,30,9,909,2,12,0,0,100.0,100.0,100.0,75.0,4,3,1,0,0,,48.467,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\EvoSuite\SimpleJsonParser\30\run9-seed909,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/EvoSuite/SimpleJsonParser/30/run9-seed909
EvoSuite,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,30,10,10010,2,14,0,0,100.0,100.0,100.0,75.0,4,3,1,0,0,112.92,47.277,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\EvoSuite\SimpleJsonParser\30\run10-seed10010,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/EvoSuite/SimpleJsonParser/30/run10-seed10010
EvoSuite,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,60,1,101,2,16,0,0,100.0,100.0,100.0,75.0,4,3,1,0,0,,56.737,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\EvoSuite\SimpleJsonParser\60\run1-seed101,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/EvoSuite/SimpleJsonParser/60/run1-seed101
EvoSuite,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,60,2,202,2,17,0,0,100.0,100.0,100.0,75.0,4,3,1,0,0,,49.656,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\EvoSuite\SimpleJsonParser\60\run2-seed202,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/EvoSuite/SimpleJsonParser/60/run2-seed202
EvoSuite,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,60,3,303,2,16,0,0,100.0,100.0,100.0,75.0,4,3,1,0,0,,35.06,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\EvoSuite\SimpleJsonParser\60\run3-seed303,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/EvoSuite/SimpleJsonParser/60/run3-seed303
EvoSuite,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,60,4,404,2,16,0,0,100.0,100.0,100.0,75.0,4,3,1,0,0,,46.805,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\EvoSuite\SimpleJsonParser\60\run4-seed404,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/EvoSuite/SimpleJsonParser/60/run4-seed404
EvoSuite,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,60,5,505,2,16,0,0,100.0,100.0,100.0,75.0,4,3,1,0,0,,38.957,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\EvoSuite\SimpleJsonParser\60\run5-seed505,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/EvoSuite/SimpleJsonParser/60/run5-seed505
EvoSuite,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,60,6,606,2,14,0,0,100.0,100.0,100.0,75.0,4,3,1,0,0,,38.917,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\EvoSuite\SimpleJsonParser\60\run6-seed606,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/EvoSuite/SimpleJsonParser/60/run6-seed606
EvoSuite,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,60,7,707,2,14,0,0,100.0,100.0,100.0,75.0,4,3,1,0,0,,34.528,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\EvoSuite\SimpleJsonParser\60\run7-seed707,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/EvoSuite/SimpleJsonParser/60/run7-seed707
EvoSuite,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,60,8,808,2,14,0,0,100.0,100.0,100.0,75.0,4,3,1,0,0,,37.708,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\EvoSuite\SimpleJsonParser\60\run8-seed808,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/EvoSuite/SimpleJsonParser/60/run8-seed808
EvoSuite,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,60,9,909,2,14,0,0,100.0,100.0,100.0,75.0,4,3,1,0,0,,32.626,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\EvoSuite\SimpleJsonParser\60\run9-seed909,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/EvoSuite/SimpleJsonParser/60/run9-seed909
EvoSuite,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,60,10,10010,2,17,0,0,100.0,100.0,100.0,75.0,4,3,1,0,0,145.542,48.182,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\EvoSuite\SimpleJsonParser\60\run10-seed10010,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/EvoSuite/SimpleJsonParser/60/run10-seed10010
EvoSuite,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,120,1,101,2,16,0,0,100.0,100.0,100.0,75.0,4,3,1,0,0,,44.625,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\EvoSuite\SimpleJsonParser\120\run1-seed101,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/EvoSuite/SimpleJsonParser/120/run1-seed101
EvoSuite,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,120,2,202,2,16,0,0,100.0,100.0,100.0,75.0,4,3,1,0,0,,45.33,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\EvoSuite\SimpleJsonParser\120\run2-seed202,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/EvoSuite/SimpleJsonParser/120/run2-seed202
EvoSuite,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,120,3,303,2,17,0,0,100.0,100.0,100.0,75.0,4,3,1,0,0,,54.67,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\EvoSuite\SimpleJsonParser\120\run3-seed303,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/EvoSuite/SimpleJsonParser/120/run3-seed303
EvoSuite,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,120,4,404,2,17,0,0,100.0,100.0,100.0,75.0,4,3,1,0,0,,48.45,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\EvoSuite\SimpleJsonParser\120\run4-seed404,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/EvoSuite/SimpleJsonParser/120/run4-seed404
EvoSuite,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,120,5,505,2,17,0,0,100.0,100.0,100.0,75.0,4,3,1,0,0,,49.429,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\EvoSuite\SimpleJsonParser\120\run5-seed505,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/EvoSuite/SimpleJsonParser/120/run5-seed505
EvoSuite,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,120,6,606,2,16,0,0,100.0,100.0,100.0,75.0,4,3,1,0,0,,46.056,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\EvoSuite\SimpleJsonParser\120\run6-seed606,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/EvoSuite/SimpleJsonParser/120/run6-seed606
EvoSuite,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,120,7,707,2,15,0,0,100.0,100.0,100.0,75.0,4,3,1,0,0,,45.044,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\EvoSuite\SimpleJsonParser\120\run7-seed707,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/EvoSuite/SimpleJsonParser/120/run7-seed707
EvoSuite,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,120,8,808,2,15,0,0,100.0,100.0,100.0,75.0,4,3,1,0,0,,53.173,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\EvoSuite\SimpleJsonParser\120\run8-seed808,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/EvoSuite/SimpleJsonParser/120/run8-seed808
EvoSuite,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,120,9,909,2,16,0,0,100.0,100.0,100.0,75.0,4,3,1,0,0,,52.648,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\EvoSuite\SimpleJsonParser\120\run9-seed909,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/EvoSuite/SimpleJsonParser/120/run9-seed909
EvoSuite,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,120,10,10010,2,17,0,0,100.0,100.0,100.0,75.0,4,3,1,0,0,210.567,41.527,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\EvoSuite\SimpleJsonParser\120\run10-seed10010,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/EvoSuite/SimpleJsonParser/120/run10-seed10010
